title,stars,teks
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tujuan ziarah salah satu tokoh ulama kharisma dari bangkalan yang terkenal dalam menyebarkan agama islam dijawatimur khususnya daerah bangkalan madura
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,senang
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ini ada salah satu wisata religi dan tempat tujuan ziarah untuk banyak orang nahdotul ulama khususnya masjid besar bangunang bagus apalagi kamu berkunjung saat malam hari akan tampak lebih indah lampu dari menara masjid ini tempat parkir luwas bahkan puluhan bus pun bisa tempat parkir untuk motor di pelataran sebelah timur masjid tempat ini buka jam
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam gurunya para ulama yang tersebar di seluruh indonesia makamnya disamping masjid kadang juga peziarah baca doa didalam masjid dekat makam senangnya disini toilet sangat banyak dan bersih banyak juga penjual makanan setiap waktu dan oleh khas madura seperti sabit dsb parkiran juga luas
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga bisa istiqomah ziarah ke syaihona kholil bangkalan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah sering kesana
MAKAM SYAIKHONA KHOLIL BANGKALAN,1,maajid megah agamis pakai sarung pakai peci kemana tapi miris sama oknum yang bawa clurit apa cluritt miris kali daerah ini dilautin oknum
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi yang menentramkan
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,makam salah satu ulama dari madura kh m kholil bangkalan beliau merupakan guru dari ulama indonesia misal kh hasyim asyari kh wahab hasbullah kh ahmad dahlan dan beberapa ulama besar lainnya makam ini dipadati peziarah terutama hari libur nasional makam syaikh kholil terdapat di dalam kompleks masjid syaikh kh kholil bangkalan masih terdapat peninggalan syaikh kholil misal tulisan tangan beliau yang dipigura
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat paling nyaman untuk ziarah tempat wudhu bersih km bersih dan suasana juga enak
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempatnya luas juga baik
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah kami kelas besar pp darul falah al hasyimiyah semarang qodarulloh saget ngalap berkah ziarah ke makam syaikhona kholil bangkalan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sangat ramai orang berziarah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tidak terlalu ramai
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah aku bisa ziarah makam muasiss nu berkat berkhidmat di nu sukmajaya depok
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah saget ziarah teng makam mbah kholil
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjidnya bersih nyaman parkir luas keluar mobil tinggal pilih banyak penjual yang menjual berbagai macam makanan khas madura tentunya
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam wali allahsangat tersentuh ada ulama karismatik di daerah madura
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salam dari cirebon
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religius
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat pemakaman salah satu wali allah yang di tanah jawa penyiar agama islam
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam aulia waliyullah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,kangen bah kholil
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantap
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah allah ijinkan rombongan fatayat nu ds kauman kec wiradesa kab pekalongan jawa tengah ziarah ke tempat ini smoga kelak bisa ziarah kesini lambat bersama seluruh keluarga
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat khusus peziarah bila ke madura harus ke maqom mbh kholil
MAKAM SYAIKHONA KHOLIL BANGKALAN,3,jual buah pisang cavendis dan buah pisang kakak
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempatnya bersih dan nyaman
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi sangat ramai pensiarah dari luar daerah apalagi pas malam jumat
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantab tempatnya bersih dan recomendet
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat nya sejuk dan bersih
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,terimakasih romo seperti syehqona kholil bangkalan madura semoga bisa sowan lagi
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,nyaman tenang damai
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,istirahat dulu
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bersih
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,madura asyik
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,ramee
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat religius sebagai pengingat sejarah dan budaya penyebaran agama islam di bangkalan juga nusantara
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata religi
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ngalap barokah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah saget ziaroh ke maqom waliyullah syaikhona kholil bangkalan semoga allah menambah kebarokahan dan kemuliaan di sisi nya sangat menyenangkan sejuk nyaman semoga bisa istiqomah sowan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,pusat belajar alquran dari dasar sampai mahir kelas tahfidz
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah adem waktu ziarah kesana
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,bagus masjid luas kebersihan toilet perlu ditingkatkan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,barokah di dunia akhirat
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat makam orang waliyullah syaikhona muhammad kholil bangkalan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah sampai juga ke makam syaikhona kholil di bangkalan madura tempat wisata religi yang tidak jauh dari surabaya bagi yang mau kesini hari biasa normal tidak antre
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,barokallah
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,bersih rapi aman
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,aura nya sangat terasa
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah ziarah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sdh lm tidak ngaji n solat selain lebaran semoga bisa lebih sering lagi seperti dl bisa rutin dtg dan ibadah di sna
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah bisa ziarah lagi ke makam syech kholil bangkalan
MAKAM SYAIKHONA KHOLIL BANGKALAN,3,parkiran luas rame pedagang
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,lokasi makam besih dan sejuk
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ya tuhan melimpahkan kepada kami keberkahan cahaya rahasia dan karmanya
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,adem sekali kalau sudah kesini sudah palimg benar tujuan wisata religi ya ke makam ulamak tempat nya indah sekali arsitek nya tidak main main setiap ukirannya penuh makna parkiran luas masjid nya mewah n megah cantik
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,malam jumat barokah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantao parkiran luass
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,area parkiran dan sekitar masjid dikotori oleh orang yang tidak tau arti kebersihan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjid nya sangat indah tempat parkir bus banyak sampah penjual juga ada yang naikin harga
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,berziarah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat yang nyaman parkir luas penginapan yang murahmurah selalu ada jajanan sate khas madura di depan penginapan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjid bagus banyak orang jualan sate
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam ulama legendaris madura syaikona cholil kepadanya kita berhutang aneka jokes yang terus mengakar hingga kini
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat ibadah dan wisata ziarah di wilayah madura suasanya sejuk kalau mau kulineran khas madura mungkin ini bisa jadi tujuan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,guru nusantara
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,menuju bangkalan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat ini merupakan ikon dari bangkalan madura sehingga banyak orang mengunjunginya di sekitar pulau jawa dan lainnya
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,pesarean orang sholeh
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat bersih dan nyaman banyak peziarah dari berbagai tempat
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah bisa berkunjung di makam guru syaikhina kholil
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sangatlah bahagia bila sudah sampai sana sebab rasanya rindu sanagat anak jumpa makam syaikhona kholil
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,barokah umur dan barokah rezeki bahagia dunia akhirat amin
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sejuk dan bagus
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga bisa segera ziarah kesana lagi
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat enak di dalam masjid
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bagus
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mesjidnya sangat indah toiletnya juga bersih nyaman
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah bisa berkunjung kembali sudah beberapa kali berkunjung disini
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,berangkat dari lumajang habis isya sampai sana sekitar jam malam tempat parkirnya luas masjidnya bagus tempat wudhu dan mandi terpisah antara lakilaki dan perempuan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah sud pernah ziarah ke makam beliu
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,aari bersih letak strategies luas
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam ulama kharismatik madura yang juga menjadi guru ulama ulama besar indonesia
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salam pecinta agama masyono menghentikan drama
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,ziarah nyambung kabel persaudaraan sanad keilmuan agama islam
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah ke makam beliau mengingatkan bahwa kehormatan di sisi allah tidak diukur dunia tapi ketakwaan dan keikhlasan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,menyenangkan dan menenangkan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat untuk menghilangkan rasa pusing di hati dikir
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salah satu tempat wisata religi di bangkalan madura yang sangat diminati oleh wisatawan baik dalam dan luar negeri karena syaikhona kholil merupakan aulia admin auliaillah dan guru dari mayoritas ulama di indonesia pulau jawa khususnya
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempatnya nyaman masjid nya indah para penziarohnya tertib malam jumat banyak penziaroh yang datang
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,bagus
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mesjidnya besar luas dan bagus ornamen warna emas jajdi kelihatan megah kebetulana pas kita datang ke tempat ini bertepatan dengan malam tahun baru islam muharam jadi ramai sekali banyak yang berziarah ke makan kiyai mbah kholil aku menyebutnya demikian
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,pelayanan sangat baikk
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sejukan hati
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat luas nyaman aman
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mudahan kebagian berkah dari tuan syeh amin
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,syaikhona kholil bangkalan merupakan salah ulama besar indonesia yang memiliki peran penting dalam terbentuknya nu
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,semoga tambah barokah untuk kita semua amin
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alfatehah x
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,keren masjidnya bagus
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,di dalam masjid nya nyaman dingin sejuk berhubung kesana waktu siang jadi nya diluar sangatsangat panas
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam syech kholil bangkalan madura
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,ziarah ke makan syaikhona kholil bangkalan bisa jadi alternatif jalanjalan islami yang bagus untuk semua kalangan tempat parkir luas makam ada didalam masjid kebersihan lumayan tapi kalau parkir kotor
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,maqom bersihlingkungan sekitar kurang bersihkurang nyaman
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,kamar mandi wanita nya bersih bisa sholat berjamaah shubuh disini ramai sering dikunjungi untuk ke kalinya kesini
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bagus sekali
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat ziarah dengan bangunan modern
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,subuh menjelang haul habib abu bakar gresik
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,pada hari ini sabtu juni kami rombongan ma maarif bangunrejo lampung tengah alhamdulilah bisa kembali berziaroh ke makam syaikhona kholil bangkalan madura jawa timur mugimugi angsal barokah lan manfaat dunia akhirat
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,baik sekali
MAKAM SYAIKHONA KHOLIL BANGKALAN,1,padahal masjid nya indah dan luas makam nya rapi tapi kelakuan oknum yang minta minta di toilet masjid padahal ini faslitas masjid loh bukan di area luar masjid oke lah kalau diluar masjid karena mereka bangun sendiri merusak citra makam dan masjid serta daerah madura payahh
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam syaikhona kholil bangkalan bangkalan adem nyaman dan tenang lingkungan bersih dan luas sekali
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah tercapai juga keinginan berziarah ke sini insyaallah lain hari akan datang lagi
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,kali ini aku gagal fokus dengan kamar mandi wanita yang barubersih luas dan banyakkk
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tombo ati selalu enak dikunjungi
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sebuah kebanggan dan bersyukur bisa ber ziarah ke makam syikhona kholil
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,baguskerenluas jugatp panas sekali yaa kenapa tidak diusahakan tanaman lebih banyak lagi
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah tempat yang enak insya allah berkah barokah parkiran lumayan luas banyak pedagang jadi butuh apapun insya allah ada masjidnya juga luas kamar kecil banyak tempat wudlu juga banyak
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantap wisata religius dan pernak perniknya
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,salah satu tempat tujuan wisata relegi di madura bangkalan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ya allah ini masjid besar daerah madura khususnya bangkalan di dalamnya terdapat makam waliyullah syeikh kholil beliau wali admin auliya illah masjidnya megah besar luas parkiran muat banyak kalau kesini pasti ingin lama lama karena tempatnya dan auranya sejuk aku ke sini pas malam jumat jadi rame dengan jamaah dari berbagai daerah insya allah nanti mau ziarah kembali naik motor dari surabaya hanya jam saja lewatin suramadu
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah kamu bisa datang
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah barokalloh nyaman dan fasilitas juga memadai
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,selalu ramai dengan para peziarah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sangat ramai sekali peziarahnya padahal sampai di situ jam
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masjidnya megah dan bagus tapi sayangnya dulu pernah kesitu karpetnya bau tidak enak
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdulilah aman aman saja
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makan mbah kholil bangkalan salah satu guru dari hadratussyaikh hasyim asyary
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,sejarahnya sampai kemanamana
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,makam syaikhona kholil tokoh ulama guru bagi tokoh pahlawan ulama jawa madura yang terletak di kabupaten bangkalan dilengkapi dengan bangunan masjid yang megah sarana tempat parkir yang luas bisa menampung bus pariwisata tempat kuliner serta pertokoan yang lengkap
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,religius
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,suasana sejukkkk di masjid dan area makam parkir luasss dan panas
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat ziarah bapak kholil
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bersihnyaman beribadah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah ke makam wali guru dari pendiri nahdlotul ulama nu mudahmudahan dapat keberkahan dan tertular kealimannya
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,selalu ramai penziarah
MAKAM SYAIKHONA KHOLIL BANGKALAN,4,alhamdulilah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,mantap
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ke situ bawa kendaraan pribadi berangkatnya ingin nyoba naik kapal ferry ternyata tiketnya harus booking daring tapi dibantu sama petugasnya turun dari kapal tinggal ikutin jalan maps sampai di parkiran rame yang jualan dari parkiran tinggal nyebrang sedikit langsung sampai di komplek masjid masjidnya luas suasananya adem aku sampai tempat sore hari
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bagus
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,setiap syawal haul syaikhona muhammad kholil bangkalan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,bangunan yang sangat mewah sekali bisa beribadah dengan tenang dan nyaman saran saja jika mau mandi di sini sebaiknya yang dekat makam saja maksunya bukan dekat parkiran ataupun pusat oleholeh nya airnya lebih segar dan bersih kamar mandi nya lebih luas ada air doa jika menghendaki eh promosi yang jelas kalau ikut ziarah wali senang sekali bisa kesini
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,luar biasa
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,ziarah ngalap berkah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,nyaman
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,suka sekali fasilitas nyaman kurangnya adalah sampah yang berserak di manamana seperti tidak terurus
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,setiap nengok orang tua kakak sempetin ke masjid makam beliau
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,indah tidak banyak peraturan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,selalu rame tidak pernah sepi adem bersih
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat ziarah paling terkenal di madura terdapat makam ulama kondang bergelar syaikhona kholil bangkalan
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat parkir yang sangat luas masjidnya megah dan air di mck sangat melimpah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,wisata yang menarik
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,tempat wisata religi yang menjadi tujuan peziarah dari berbagai penjuru dengan tujuan masingmasing dan tentunya untuk mendapatkan barokah dari kealiman beliau syaikhona cholil bin k h abdul latif
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,masya allah adem sekali serasa di makkah banyak pedagang yang ramah ramah
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,alhamdullilah bisa sowan ke makam mbah kholil fasilitas lengakapsemoga selalu terawat
MAKAM SYAIKHONA KHOLIL BANGKALAN,5,rumah berita sepakbola hukum kriminal budaya wisata kuliner bisnis jatim moncer foto video indeks detikjatimwisata makam syaikhona kholil bangkalan sejarah harga tiket dan jam bukanya rindang krisnawati detikjatim senin sep wib bagikan komentar foto kamaluddin wisata religi menjadi pilihan bagi sebagian orang yang memiliki ketertarikan dengan agama wisata religi bisa diartikan sebagai kegiatan wisata yang memiliki tujuan untuk melakukan kegiatan keagamaan di indonesia sendiri ada beberapa wisata religi yang terkenal seperti mengunjungi makam para sunan masjidmasjid dan tempat berziarah lainnya beberapa wisata religi yang menarik ada di jawa timur seperti makam syaikhona kholil makam syaikhona kholil yang ada di bangkalan madura makam ini menjadi salah satu destinasi wisata religi yang tidak pernah sepi pengunjung kirakira bagaimana ya sejarahnya lalu berapa tarif yang dikenakan untuk mengunjungi makam ini ayo simak artikel ini agar kamu tahu lebih jelas mengenai makam syaikhona kholil sejarah makam syaikhona kholil bangkalan syaikhona muhammad kholil merupakan salah satu ulama besar yang berasal dari bangkalan madura beliau lahir pada tanggal mei tahun tanggal beliau lahir ini bertepatan dengan shafar hijriah syaikhona mendapatkan gelar ini karena beliau dianggap memiliki derajat ilmu yang tinggi syaikhona kholil memiliki siswa berjumlah ratusan yang diantaranya ada ulamaulama besar dari nahdlatul ulama nah muridmuridnya di antara lain kh hasyim asyari kh abdurrahman wahid kakek presiden keempat kh asad syamsul arifin syaikhona kholil merupakan anak dari kh abdul lathif yang masih memiliki hubungan dengan sunan gunung jati abdul lathif merupakan anak dari seorang kyai yang bernama hamim keturunan dari kiai abdul karim dari sini bisa disimpulkan bahwa syaikhona kholil berasal dari keluarga ulama karena latar belakang keluarganya ini syaikhona kholil sangat tertarik untuk mempelajari ilmu agama lebih dalam saat kecil syaikhona kholil mampu menghafal seribu bait dari nadzom alfiyah ibnu malik dilansir melalui darul amanah syaikhona kholil menimba ilmu tentang keagamaan melalui pesantren dan jazirah arab selama hidupnya syaikhona kholil berguru kepada tuan guru agung atau yang dikenal dengan bhujuk agung selama menimba ilmu beliau tidak hanya diberi pelajaran secara teori maupun secara praktik juga pesantren yang ada di bangkalan dikenal dengan metode pembelajaran yang unik karena tidak perlu selalu dilakukan di pesantren pembelajaran mengenai agama bisa dilakukan saat sedang berjalan mengelilingi kota saat sedang bersantai di bawah pohon ataupun di pinggir sungai syaikhona kholil hingga saat ini sering disebut sebagai bapak pesantren indonesia beliau wafat pada tahun saat berusia tahun yang bertepatan dengan ramadhan hijriah lokasi makamnya terletak di desa martajasah kabupaten bangkalan madura jawa timur di lokasi makam syaikhona kholil terdapat sebuah masjid yang sengaja dibangun untuk simbol penghormatan kepada beliau masjid ini pada awalnya merupakan sebuah pesantren yang kemudian dibangun menjadi lebih besar lagi karena banyaknya peziarah masjid ini memiliki gaya arsitektur yang indah terdapat banyak sekali ornamen kaligrafi dengan sentuhan emas yang menghiasi dinding masjid ini daya tarik tidak heran rasanya jika makam syaikhona kholil tidak pernah sepi pengunjung pasalnya makam ini memiliki daya tariknya sendiri seperti terdapat makam bapak dari syaikhona kholil yakni abdul latif terdapat makam anggota keraton terdapat makam waliyullah terdapat sumur tua yang dipercaya dapat mendatangkan rezeki besar apabila kita melempar koin ke dalamnya terdapat masjid syaikhona muhammad kholil yang memiliki arsitektur indah dengan plafon yang mengikuti bentuk kubah fasilitas fasilitas yang ada pada makam syaikhona kholil ini cukup banyak yakni seperti kamar mandi masjid sebagai tempat beribadah bangku istirahat untuk bergantian saat sedang menung
